Source,Target,Type,ID,Label,Weight
Al McKibbon,Billie Holiday,Directed,2053,CH,1
Al McKibbon,Gene Krupa,Directed,2071,CH,1
Al McKibbon,Ray Brown,Directed,2058,CH,1
Al McKibbon,Illinois Jacquet,Directed,2062,CH,1
Al McKibbon,Trummy Young,Directed,2077,CH,1
Al McKibbon,Charlie Parker,Directed,2066,CH,1
Al McKibbon,Coleman Hawkins,Directed,2057,CH,1
Al McKibbon,Buddy Rich,Directed,2059,CH,1
Al McKibbon,John Levy,Directed,7375,LJ,1
Al McKibbon,Leonard Feather,Directed,2069,CH,1
Al McKibbon,Johnny Hartman,Directed,2074,CH,1
Al McKibbon,Budd Johnson,Directed,2075,CH,1
Al McKibbon,Teddy Stewart,Directed,2076,CH,1
Al McKibbon,Milt Jackson,Directed,2065,CH,1
Al McKibbon,Charlie Ventura,Directed,2072,CH,1
Al McKibbon,James Moody,Directed,2067,CH,1
Al McKibbon,Chano Pozo,Directed,2068,CH,1
Budd Johnson,Dizzy Gillespie,Directed,4324,CH,1
Budd Johnson,Milt Hinton,Directed,8600,LJ,1
Budd Johnson,Tommy Potter,Directed,4325,CH,1
Budd Johnson,Symphony Sid,Directed,4327,CH,1
Budd Johnson,George Shearing,Directed,4329,CH,1
Budd Johnson,Johnny Hartman,Directed,4322,CH,1
Budd Johnson,Al McKibbon,Directed,4321,CH,1
Budd Johnson,Teddy Stewart,Directed,4323,CH,1
Budd Johnson,Joe Harris,Directed,4326,CH,1
Budd Johnson,Bobby Tucker,Directed,4330,CH,1
Budd Johnson,Clark Terry,Directed,8601,LJ,1
Teddy Stewart,Dizzy Gillespie,Directed,997,CH,1
Teddy Stewart,Roy Haynes,Directed,7928,LJ,1
Teddy Stewart,Johnny Hartman,Directed,995,CH,1
Teddy Stewart,Al McKibbon,Directed,994,CH,1
Teddy Stewart,Budd Johnson,Directed,996,CH,1
Eddie Davis,Billy Eckstine,Directed,4974,CH,1
Joe Harris,Billy Eckstine,Directed,2000,CH,1
Joe Harris,Roy Haynes,Directed,8307,LJ,1
Joe Harris,Tommy Potter,Directed,1998,CH,1
Joe Harris,Symphony Sid,Directed,1999,CH,1
Joe Harris,George Shearing,Directed,2001,CH,1
Joe Harris,Budd Johnson,Directed,1997,CH,1
Joe Harris,Bobby Tucker,Directed,2002,CH,1
Bobby Tucker,Billie Holiday,Directed,1320,CH,1
Bobby Tucker,Tommy Potter,Directed,1323,CH,1
Bobby Tucker,Symphony Sid,Directed,1325,CH,1
Bobby Tucker,George Shearing,Directed,1327,CH,1
Bobby Tucker,Denzil Best,Directed,1319,CH,1
Bobby Tucker,Budd Johnson,Directed,1322,CH,1
Bobby Tucker,Joe Harris,Directed,1324,CH,1
Bobby Tucker,Remo Palmier,Directed,1318,CH,1
Bobby Tucker,Annie Ross,Directed,7539,LJ,1
Bull Moose Jackson,Billy Strayhorn,Directed,6405,CH,1
Bull Moose Jackson,Sarah Vaughan,Directed,6403,CH,1
Bull Moose Jackson,Earl Bostic,Directed,6400,CH,1
Bull Moose Jackson,Count Basie,Directed,6408,CH,1
Bull Moose Jackson,Billy Eckstine,Directed,6402,CH,1
Bull Moose Jackson,Billie Holiday,Directed,6406,CH,1
Bull Moose Jackson,Illinois Jacquet,Directed,6404,CH,1
Bull Moose Jackson,Mary Lou Williams,Directed,6407,CH,1
Bull Moose Jackson,Lucky Millinder,Directed,6401,CH,1
Bull Moose Jackson,Annie Ross,Directed,8000,LJ,1
Ahmad Jamal,Duke Ellington,Directed,5066,CH,1
Ahmad Jamal,Count Basie,Directed,5073,CH,1
Ahmad Jamal,Dizzy Gillespie,Directed,5068,CH,1
Ahmad Jamal,Billy Eckstine,Directed,5071,CH,1
Ahmad Jamal,Milt Hinton,Directed,8256,LJ,1
Ahmad Jamal,Billie Holiday,Directed,5069,CH,1
Ahmad Jamal,Stan Getz,Directed,5065,CH,1
Ahmad Jamal,Roy Haynes,Directed,5067,CH,1
Ahmad Jamal,Charlie Parker,Directed,5070,CH,1
Ahmad Jamal,Benny Powell,Directed,8257,LJ,1
Ahmad Jamal,George Shearing,Directed,5072,CH,1
Ahmad Jamal,Teddy Charles,Directed,5064,CH,1
Ahmad Jamal,John Levy,Directed,8254,LJ,1
Ahmad Jamal,Ron Carter,Directed,8255,LJ,1
Mert Oliver,Louie Bellson,Directed,7330,LJ,1
Mert Oliver,Woody Herman,Directed,617,CH,1
Mert Oliver,Serge Chaloff,Directed,621,CH,1
Mert Oliver,Shorty Rogers,Directed,620,CH,1
Mert Oliver,Jack Costanzo,Directed,623,CH,1
Mert Oliver,Nat King Cole,Directed,618,CH,1
Mert Oliver,Joe Comfort,Directed,615,CH,1
Mert Oliver,Earl Swope,Directed,624,CH,1
Mert Oliver,Milt Jackson,Directed,616,CH,1
Mert Oliver,Sam Marowitz,Directed,619,CH,1
Mert Oliver,Shelly Manne,Directed,622,CH,1
Mert Oliver,Buddy Childers,Directed,625,CH,1
Milt Jackson,Ella Fitzgerald,Directed,2363,CH,1
Milt Jackson,Dizzy Gillespie,Directed,2357,CH,1
Milt Jackson,Louie Bellson,Directed,8043,LJ,1
Milt Jackson,Charlie Parker,Directed,2358,CH,1
Milt Jackson,Woody Herman,Directed,2366,CH,1
Milt Jackson,Serge Chaloff,Directed,2370,CH,1
Milt Jackson,Shorty Rogers,Directed,2369,CH,1
Milt Jackson,Leonard Feather,Directed,2362,CH,1
Milt Jackson,Jack Costanzo,Directed,2372,CH,1
Milt Jackson,Nat King Cole,Directed,2367,CH,1
Milt Jackson,Joe Comfort,Directed,2364,CH,1
Milt Jackson,Earl Swope,Directed,2373,CH,1
Milt Jackson,Al McKibbon,Directed,2360,CH,1
Milt Jackson,Mert Oliver,Directed,2365,CH,1
Milt Jackson,Sam Marowitz,Directed,2368,CH,1
Milt Jackson,Shelly Manne,Directed,2371,CH,1
Milt Jackson,Buddy Childers,Directed,2374,CH,1
Milt Jackson,James Moody,Directed,2359,CH,1
Milt Jackson,Chano Pozo,Directed,2361,CH,1
Milt Jackson,Danny Barker,Directed,8041,LJ,1
Milt Jackson,Vi Redd,Directed,8044,LJ,1
Milt Jackson,Phil Woods,Directed,8042,LJ,1
Sam Marowitz,Woody Herman,Directed,1595,CH,1
Sam Marowitz,Serge Chaloff,Directed,1598,CH,1
Sam Marowitz,Shorty Rogers,Directed,1597,CH,1
Sam Marowitz,Jack Costanzo,Directed,1600,CH,1
Sam Marowitz,Nat King Cole,Directed,1596,CH,1
Sam Marowitz,Joe Comfort,Directed,1592,CH,1
Sam Marowitz,Earl Swope,Directed,1601,CH,1
Sam Marowitz,Mert Oliver,Directed,1593,CH,1
Sam Marowitz,Milt Jackson,Directed,1594,CH,1
Sam Marowitz,Shelly Manne,Directed,1599,CH,1
Sam Marowitz,Buddy Childers,Directed,1602,CH,1
Sam Marowitz,Phil Woods,Directed,9470,LJ,1
Shelly Manne,Ella Fitzgerald,Directed,731,CH,1
Shelly Manne,Slam Stewart,Directed,728,CH,1
Shelly Manne,Flip Phillips,Directed,734,CH,1
Shelly Manne,Hank Jones,Directed,735,CH,1
Shelly Manne,Ray Brown,Directed,733,CH,1
Shelly Manne,Art Tatum,Directed,729,CH,1
Shelly Manne,Roy Haynes,Directed,8758,LJ,1
Shelly Manne,Louie Bellson,Directed,8756,LJ,1
Shelly Manne,Charlie Parker,Directed,737,CH,1
Shelly Manne,Coleman Hawkins,Directed,732,CH,1
Shelly Manne,Woody Herman,Directed,720,CH,1
Shelly Manne,Serge Chaloff,Directed,724,CH,1
Shelly Manne,John Levy,Directed,8757,LJ,1
Shelly Manne,Shorty Rogers,Directed,723,CH,1
Shelly Manne,Jack Costanzo,Directed,725,CH,1
Shelly Manne,Nat King Cole,Directed,721,CH,1
Shelly Manne,Joe Comfort,Directed,717,CH,1
Shelly Manne,Earl Swope,Directed,726,CH,1
Shelly Manne,Mert Oliver,Directed,718,CH,1
Shelly Manne,Milt Jackson,Directed,719,CH,1
Shelly Manne,Sam Marowitz,Directed,722,CH,1
Shelly Manne,Buddy Childers,Directed,727,CH,1
Shelly Manne,Stan Kenton,Directed,714,CH,1
Shelly Manne,Maynard Ferguson,Directed,715,CH,1
Shelly Manne,Conte Candoli,Directed,716,CH,1
Shelly Manne,Charlie Ventura,Directed,730,CH,1
Shelly Manne,Fats Navarro,Directed,736,CH,1
Shelly Manne,Toshiko Akiyoshi,Directed,8759,LJ,1
Buddy Childers,Louie Bellson,Directed,8040,LJ,1
Buddy Childers,Woody Herman,Directed,741,CH,1
Buddy Childers,Serge Chaloff,Directed,745,CH,1
Buddy Childers,Shorty Rogers,Directed,744,CH,1
Buddy Childers,Jack Costanzo,Directed,747,CH,1
Buddy Childers,Nat King Cole,Directed,742,CH,1
Buddy Childers,Joe Comfort,Directed,738,CH,1
Buddy Childers,Earl Swope,Directed,748,CH,1
Buddy Childers,Mert Oliver,Directed,739,CH,1
Buddy Childers,Milt Jackson,Directed,740,CH,1
Buddy Childers,Sam Marowitz,Directed,743,CH,1
Buddy Childers,Shelly Manne,Directed,746,CH,1
Barney Bigard,Benny Morton,Directed,1824,CH,1
Barney Bigard,Milt Hinton,Directed,8505,LJ,1
Barney Bigard,Gene Krupa,Directed,1808,CH,1
Barney Bigard,Benny Goodman,Directed,1801,CH,1
Barney Bigard,Hot Lips Page,Directed,1815,CH,1
Barney Bigard,Teddy Wilson,Directed,1804,CH,1
Barney Bigard,Trummy Young,Directed,1810,CH,1
Barney Bigard,Sid Catlett,Directed,1814,CH,1
Barney Bigard,Cozy Cole,Directed,1802,CH,1
Barney Bigard,Charlie Shavers,Directed,1803,CH,1
Barney Bigard,Louie Bellson,Directed,8503,LJ,1
Barney Bigard,Max Kaminsky,Directed,1820,CH,1
Barney Bigard,Eddie Condon,Directed,1817,CH,1
Barney Bigard,Kansas Fields,Directed,1816,CH,1
Barney Bigard,Bob Haggart,Directed,1818,CH,1
Barney Bigard,Yank Lawson,Directed,1823,CH,1
Barney Bigard,Pee Wee Russell,Directed,1822,CH,1
Barney Bigard,Miff Mole,Directed,1819,CH,1
Barney Bigard,Joe Marsala,Directed,1821,CH,1
Barney Bigard,Louis Armstrong,Directed,1806,CH,1
Barney Bigard,Ziggy Elman,Directed,1807,CH,1
Barney Bigard,Israel Crosby,Directed,1805,CH,1
Barney Bigard,Arvell Shaw,Directed,1809,CH,1
Barney Bigard,Earl Hines,Directed,1813,CH,1
Barney Bigard,Fred Robbins,Directed,1811,CH,1
Barney Bigard,Jack Teagarden,Directed,1812,CH,1
Barney Bigard,Danny Barker,Directed,8504,LJ,1
Stan Kenton,Sarah Vaughan,Directed,4714,CH,1
Stan Kenton,Slam Stewart,Directed,4706,CH,1
Stan Kenton,Dizzy Gillespie,Directed,4712,CH,1
Stan Kenton,Billie Holiday,Directed,4710,CH,1
Stan Kenton,Art Tatum,Directed,4707,CH,1
Stan Kenton,Billy Taylor,Directed,8258,LJ,1
Stan Kenton,Louie Bellson,Directed,8261,LJ,1
Stan Kenton,Charlie Parker,Directed,4713,CH,1
Stan Kenton,Buddy DeFranco,Directed,8259,LJ,1
Stan Kenton,Bud Powell,Directed,4711,CH,1
Stan Kenton,Shorty Rogers,Directed,4708,CH,1
Stan Kenton,Nat King Cole,Directed,4715,CH,1
Stan Kenton,Dave Brubeck,Directed,8264,LJ,1
Stan Kenton,Shelly Manne,Directed,4703,CH,1
Stan Kenton,Maynard Ferguson,Directed,4704,CH,1
Stan Kenton,Conte Candoli,Directed,4705,CH,1
Stan Kenton,Charlie Ventura,Directed,4709,CH,1
Stan Kenton,Doc Cheatham,Directed,8260,LJ,1
Stan Kenton,Toshiko Akiyoshi,Directed,8263,LJ,1
Stan Kenton,Joe Williams,Directed,8262,LJ,1
Maynard Ferguson,Shelly Manne,Directed,2617,CH,1
Maynard Ferguson,Stan Kenton,Directed,2616,CH,1
Maynard Ferguson,Conte Candoli,Directed,2618,CH,1
Maynard Ferguson,Jimmy Owens,Directed,6845,LJ,1
Maynard Ferguson,Toshiko Akiyoshi,Directed,6846,LJ,1
Maynard Ferguson,Ron Carter,Directed,6847,LJ,1
Maynard Ferguson,Slide Hampton,Directed,6844,LJ,1
Conte Candoli,Louie Bellson,Directed,8241,LJ,1
Conte Candoli,Shelly Manne,Directed,5772,CH,1
Conte Candoli,Stan Kenton,Directed,5771,CH,1
Conte Candoli,Maynard Ferguson,Directed,5773,CH,1
Conte Candoli,Phil Woods,Directed,8240,LJ,1
Charlie Ventura,Lester Young,Directed,6300,CH,1
Charlie Ventura,Sarah Vaughan,Directed,6307,CH,1
Charlie Ventura,J. C. Heard,Directed,6306,CH,1
Charlie Ventura,Slam Stewart,Directed,6287,CH,1
Charlie Ventura,Buck Clayton,Directed,6302,CH,1
Charlie Ventura,Meade Lux Lewis,Directed,6305,CH,1
Charlie Ventura,Gene Krupa,Directed,6301,CH,1
Charlie Ventura,Hank Jones,Directed,6292,CH,1
Charlie Ventura,Illinois Jacquet,Directed,6304,CH,1
Charlie Ventura,Mildred Bailey,Directed,6298,CH,1
Charlie Ventura,Sid Catlett,Directed,6294,CH,1
Charlie Ventura,Mary Lou Williams,Directed,6295,CH,1
Charlie Ventura,Charlie Shavers,Directed,6296,CH,1
Charlie Ventura,Art Tatum,Directed,6289,CH,1
Charlie Ventura,Coleman Hawkins,Directed,6299,CH,1
Charlie Ventura,Benny Powell,Directed,9139,LJ,1
Charlie Ventura,Dave Tough,Directed,6293,CH,1
Charlie Ventura,Shorty Rogers,Directed,6291,CH,1
Charlie Ventura,Al McKibbon,Directed,6303,CH,1
Charlie Ventura,Shelly Manne,Directed,6288,CH,1
Charlie Ventura,Stan Kenton,Directed,6290,CH,1
Charlie Ventura,Ralph Burns,Directed,6297,CH,1
Charlie Ventura,Ed Shaughnessy,Directed,9138,LJ,1
Fats Navarro,Ella Fitzgerald,Directed,3760,CH,1
Fats Navarro,Flip Phillips,Directed,3764,CH,1
Fats Navarro,Hank Jones,Directed,3765,CH,1
Fats Navarro,Ray Brown,Directed,3762,CH,1
Fats Navarro,Mary Lou Williams,Directed,8520,LJ,1
Fats Navarro,Charlie Parker,Directed,3766,CH,1
Fats Navarro,Coleman Hawkins,Directed,3761,CH,1
Fats Navarro,Shelly Manne,Directed,3763,CH,1
Fats Navarro,Charles Davis,Directed,8518,LJ,1
Fats Navarro,David Murray,Directed,8519,LJ,1
Charlie Johnson,Roy Eldridge,Directed,9109,LJ,1
Charlie Johnson,James Reese Europe,Directed,749,CH,1
Charlie Johnson,Will Marion Cook,Directed,750,CH,1
Charlie Johnson,Danny Barker,Directed,9110,LJ,1
Charlie Johnson,Benny Waters,Directed,9111,LJ,1
James Reese Europe,Billy Taylor,Directed,8318,LJ,1
James Reese Europe,Charlie Johnson,Directed,1103,CH,1
James Reese Europe,Will Marion Cook,Directed,1102,CH,1
Will Marion Cook,Charlie Johnson,Directed,2004,CH,1
Will Marion Cook,James Reese Europe,Directed,2003,CH,1
Will Marion Cook,Danny Barker,Directed,8737,LJ,1
Ralph Burns,Ella Fitzgerald,Directed,756,CH,1
Ralph Burns,Dizzy Gillespie,Directed,751,CH,1
Ralph Burns,Flip Phillips,Directed,768,CH,1
Ralph Burns,Hank Jones,Directed,752,CH,1
Ralph Burns,Ray Brown,Directed,753,CH,1
Ralph Burns,Mildred Bailey,Directed,764,CH,1
Ralph Burns,Sid Catlett,Directed,760,CH,1
Ralph Burns,Mary Lou Williams,Directed,762,CH,1
Ralph Burns,Charlie Shavers,Directed,763,CH,1
Ralph Burns,Lee Konitz,Directed,757,CH,1
Ralph Burns,Lennie Tristano,Directed,754,CH,1
Ralph Burns,Dave Tough,Directed,759,CH,1
Ralph Burns,Woody Herman,Directed,771,CH,1
Ralph Burns,Bud Powell,Directed,755,CH,1
Ralph Burns,Kai Winding,Directed,758,CH,1
Ralph Burns,Shorty Rogers,Directed,769,CH,1
Ralph Burns,Don Lamond,Directed,767,CH,1
Ralph Burns,Charlie Ventura,Directed,761,CH,1
Ralph Burns,Conrad Gozzo,Directed,765,CH,1
Ralph Burns,Red Norvo,Directed,766,CH,1
Ralph Burns,Pete Candoli,Directed,770,CH,1
Ralph Burns,Phil Woods,Directed,8077,LJ,1
Conrad Gozzo,Flip Phillips,Directed,1716,CH,1
Conrad Gozzo,Woody Herman,Directed,1719,CH,1
Conrad Gozzo,Shorty Rogers,Directed,1717,CH,1
Conrad Gozzo,Don Lamond,Directed,1714,CH,1
Conrad Gozzo,Ralph Burns,Directed,1715,CH,1
Conrad Gozzo,Red Norvo,Directed,1713,CH,1
Conrad Gozzo,Pete Candoli,Directed,1718,CH,1
Conrad Gozzo,Stanley Kay,Directed,8564,LJ,1
Red Norvo,Flip Phillips,Directed,5411,CH,1
Red Norvo,Mary Lou Williams,Directed,8003,LJ,1
Red Norvo,Woody Herman,Directed,5414,CH,1
Red Norvo,Shorty Rogers,Directed,5412,CH,1
Red Norvo,Don Lamond,Directed,5409,CH,1
Red Norvo,Dave Brubeck,Directed,8002,LJ,1
Red Norvo,Ralph Burns,Directed,5410,CH,1
Red Norvo,Conrad Gozzo,Directed,5408,CH,1
Red Norvo,Pete Candoli,Directed,5413,CH,1
Pete Candoli,Flip Phillips,Directed,4720,CH,1
Pete Candoli,Woody Herman,Directed,4722,CH,1
Pete Candoli,Shorty Rogers,Directed,4721,CH,1
Pete Candoli,Don Lamond,Directed,4718,CH,1
Pete Candoli,Ralph Burns,Directed,4719,CH,1
Pete Candoli,Conrad Gozzo,Directed,4716,CH,1
Pete Candoli,Red Norvo,Directed,4717,CH,1
Pete Candoli,Charles McPherson,Directed,8735,LJ,1
Joe Darensbourg,Kid Ory,Directed,772,CH,1
Joe Darensbourg,Lee Collins,Directed,773,CH,1
Joe Darensbourg,Little Brother Montgomery,Directed,774,CH,1
Joe Darensbourg,Danny Barker,Directed,8563,LJ,1
Kid Ory,Milt Hinton,Directed,9012,LJ,1
Kid Ory,Joe Darensbourg,Directed,2508,CH,1
Kid Ory,Lee Collins,Directed,2506,CH,1
Kid Ory,Little Brother Montgomery,Directed,2507,CH,1
Kid Ory,Danny Barker,Directed,9010,LJ,1
Kid Ory,Leslie Johnson,Directed,9011,LJ,1
Kid Ory,Vi Redd,Directed,9013,LJ,1
Lee Collins,Joe Darensbourg,Directed,5052,CH,1
Lee Collins,Kid Ory,Directed,5050,CH,1
Lee Collins,Little Brother Montgomery,Directed,5051,CH,1
Little Brother Montgomery,Joe Darensbourg,Directed,3693,CH,1
Little Brother Montgomery,Kid Ory,Directed,3691,CH,1
Little Brother Montgomery,Lee Collins,Directed,3692,CH,1
Little Brother Montgomery,Danny Barker,Directed,7364,LJ,1
Barney Kessel,Lester Young,Directed,3221,CH,1
Barney Kessel,Ella Fitzgerald,Directed,3229,CH,1
Barney Kessel,Gene Krupa,Directed,3228,CH,1
Barney Kessel,Flip Phillips,Directed,3225,CH,1
Barney Kessel,Hank Jones,Directed,3224,CH,1
Barney Kessel,Ray Brown,Directed,3226,CH,1
Barney Kessel,Charlie Shavers,Directed,3227,CH,1
Barney Kessel,Oscar Peterson,Directed,3222,CH,1
Barney Kessel,Buddy Rich,Directed,3223,CH,1
Barney Kessel,Roy Eldridge,Directed,3219,CH,1
Barney Kessel,Benny Carter,Directed,3220,CH,1
Ed Safranski,Harry Carney,Directed,3019,CH,1
Ed Safranski,Oscar Pettiford,Directed,3024,CH,1
Ed Safranski,Billy Strayhorn,Directed,3028,CH,1
Ed Safranski,Buck Clayton,Directed,3020,CH,1
Ed Safranski,Helen Humes,Directed,3021,CH,1
Ed Safranski,Flip Phillips,Directed,3027,CH,1
Ed Safranski,Hank Jones,Directed,3023,CH,1
Ed Safranski,Lennie Tristano,Directed,3025,CH,1
Ed Safranski,Coleman Hawkins,Directed,3022,CH,1
Ed Safranski,Buddy Rich,Directed,3030,CH,1
Ed Safranski,Roy Eldridge,Directed,3029,CH,1
Ed Safranski,Kai Winding,Directed,3026,CH,1
Dicky Wells,Freddie Green,Directed,947,CH,1
George Gershwin,Roy Haynes,Directed,9125,LJ,1
George Gershwin,Bob Haggart,Directed,9127,LJ,1
George Gershwin,Paul Whiteman,Directed,998,CH,1
George Gershwin,Buddy DeFranco,Directed,9124,LJ,1
George Gershwin,Nancy Wilson,Directed,9126,LJ,1
James Moody,Ella Fitzgerald,Directed,3250,CH,1
James Moody,Dizzy Gillespie,Directed,3245,CH,1
James Moody,Charlie Parker,Directed,3246,CH,1
James Moody,Leonard Feather,Directed,3249,CH,1
James Moody,Al McKibbon,Directed,3247,CH,1
James Moody,Milt Jackson,Directed,3244,CH,1
James Moody,Chano Pozo,Directed,3248,CH,1
James Moody,Annie Ross,Directed,9006,LJ,1
James Moody,Charles Davis,Directed,9004,LJ,1
James Moody,Charles McPherson,Directed,9003,LJ,1
James Moody,Nancy Wilson,Directed,9005,LJ,1
Chano Pozo,Ella Fitzgerald,Directed,4147,CH,1
Chano Pozo,Dizzy Gillespie,Directed,4142,CH,1
Chano Pozo,Louie Bellson,Directed,8498,LJ,1
Chano Pozo,Charlie Parker,Directed,4143,CH,1
Chano Pozo,Leonard Feather,Directed,4146,CH,1
Chano Pozo,Al McKibbon,Directed,4145,CH,1
Chano Pozo,Milt Jackson,Directed,4141,CH,1
Chano Pozo,James Moody,Directed,4144,CH,1
Phil Moore,Josh White,Directed,1079,CH,1
Phil Moore,Mary Lou Williams,Directed,1080,CH,1
Joe Thomas (saxophonist),Jack Lesberg,Directed,1104,CH,1
Joe Louis,Billy Strayhorn,Directed,1123,CH,1
Joe Louis,Ella Fitzgerald,Directed,1122,CH,1
Joe Louis,Cab Calloway,Directed,1120,CH,1
Joe Louis,John Levy,Directed,8386,LJ,1
Joe Louis,Bill Robinson,Directed,1121,CH,1
Joe Louis,Clark Terry,Directed,8385,LJ,1
Joe Louis,Red Holloway,Directed,8384,LJ,1
Bill Robinson,Billy Strayhorn,Directed,3690,CH,1
Bill Robinson,Ella Fitzgerald,Directed,3689,CH,1
Bill Robinson,Mildred Bailey,Directed,3686,CH,1
Bill Robinson,Mary Lou Williams,Directed,7788,LJ,1
Bill Robinson,Louie Bellson,Directed,7787,LJ,1
Bill Robinson,Cab Calloway,Directed,3687,CH,1
Bill Robinson,Joe Louis,Directed,3688,CH,1
Israel Crosby,Milt Hinton,Directed,7167,LJ,1
Israel Crosby,Gene Krupa,Directed,4265,CH,1
Israel Crosby,Benny Goodman,Directed,4258,CH,1
Israel Crosby,Teddy Wilson,Directed,4262,CH,1
Israel Crosby,Trummy Young,Directed,4267,CH,1
Israel Crosby,Cozy Cole,Directed,4259,CH,1
Israel Crosby,Charlie Shavers,Directed,4260,CH,1
Israel Crosby,Louis Armstrong,Directed,4263,CH,1
Israel Crosby,John Levy,Directed,7166,LJ,1
Israel Crosby,Ziggy Elman,Directed,4264,CH,1
Israel Crosby,Barney Bigard,Directed,4261,CH,1
Israel Crosby,Arvell Shaw,Directed,4266,CH,1
Arvell Shaw,Gene Krupa,Directed,3305,CH,1
Arvell Shaw,Benny Goodman,Directed,3297,CH,1
Arvell Shaw,Teddy Wilson,Directed,3301,CH,1
Arvell Shaw,Trummy Young,Directed,3306,CH,1
Arvell Shaw,Sid Catlett,Directed,3310,CH,1
Arvell Shaw,Cozy Cole,Directed,3298,CH,1
Arvell Shaw,Charlie Shavers,Directed,3299,CH,1
Arvell Shaw,Roy Haynes,Directed,8067,LJ,1
Arvell Shaw,Louis Armstrong,Directed,3303,CH,1
Arvell Shaw,Ziggy Elman,Directed,3304,CH,1
Arvell Shaw,Barney Bigard,Directed,3300,CH,1
Arvell Shaw,Israel Crosby,Directed,3302,CH,1
Arvell Shaw,Earl Hines,Directed,3309,CH,1
Arvell Shaw,Fred Robbins,Directed,3307,CH,1
Arvell Shaw,Jack Teagarden,Directed,3308,CH,1
Johnny Williams,Sid Catlett,Directed,1249,CH,1
Johnny Williams,Edmond Hall,Directed,1250,CH,1
Johnny Williams,Louis Armstrong,Directed,1252,CH,1
Johnny Williams,Earl Hines,Directed,1251,CH,1
Earl Hines,Duke Ellington,Directed,6024,CH,1
Earl Hines,Lionel Hampton,Directed,9697,LJ,1
Earl Hines,Billy Eckstine,Directed,9694,LJ,1
Earl Hines,Milt Hinton,Directed,9695,LJ,1
Earl Hines,Sid Catlett,Directed,6025,CH,1
Earl Hines,Mary Lou Williams,Directed,9701,LJ,1
Earl Hines,Edmond Hall,Directed,6026,CH,1
Earl Hines,Roy Haynes,Directed,9702,LJ,1
Earl Hines,Louis Armstrong,Directed,6028,CH,1
Earl Hines,John Levy,Directed,9700,LJ,1
Earl Hines,Barney Bigard,Directed,6032,CH,1
Earl Hines,Arvell Shaw,Directed,6030,CH,1
Earl Hines,Johnny Williams,Directed,6027,CH,1
Earl Hines,Fred Robbins,Directed,6029,CH,1
Earl Hines,Jack Teagarden,Directed,6031,CH,1
Earl Hines,Clark Terry,Directed,9696,LJ,1
Earl Hines,Danny Barker,Directed,9693,LJ,1
Earl Hines,Jimmy Scott,Directed,9699,LJ,1
Earl Hines,Jane Jarvis,Directed,9698,LJ,1
Remo Palmier,Billie Holiday,Directed,4027,CH,1
Remo Palmier,Denzil Best,Directed,4026,CH,1
Remo Palmier,Bobby Tucker,Directed,4025,CH,1
Frankie Laine,Ella Fitzgerald,Directed,1531,CH,1
Frankie Laine,Woody Herman,Directed,1530,CH,1
Frankie Laine,Louis Jordan,Directed,1532,CH,1
Frankie Laine,Stanley Kay,Directed,9551,LJ,1
Fred Robbins,Sid Catlett,Directed,4773,CH,1
Fred Robbins,Mary Lou Williams,Directed,8250,LJ,1
Fred Robbins,Barney Bigard,Directed,4771,CH,1
Fred Robbins,Arvell Shaw,Directed,4769,CH,1
Fred Robbins,Earl Hines,Directed,4772,CH,1
Fred Robbins,Jack Teagarden,Directed,4770,CH,1
Jack Teagarden,Milt Hinton,Directed,8023,LJ,1
Jack Teagarden,Sid Catlett,Directed,2052,CH,1
Jack Teagarden,Bob Haggart,Directed,8025,LJ,1
Jack Teagarden,Louis Armstrong,Directed,2048,CH,1
Jack Teagarden,Barney Bigard,Directed,2050,CH,1
Jack Teagarden,Arvell Shaw,Directed,2049,CH,1
Jack Teagarden,Earl Hines,Directed,2051,CH,1
Jack Teagarden,Fred Robbins,Directed,2047,CH,1
Jack Teagarden,Toshiko Akiyoshi,Directed,8021,LJ,1
Jack Teagarden,Ed Shaughnessy,Directed,8026,LJ,1
Jack Teagarden,Slide Hampton,Directed,8022,LJ,1
Jack Teagarden,Roswell Rudd,Directed,8024,LJ,1
Gus Johnson (jazz musician),Charlie Parker,Directed,2202,CH,1
Mary Ford,Lester Young,Directed,6546,CH,1
Mary Ford,Count Basie,Directed,6545,CH,1
Mary Ford,Billie Holiday,Directed,6547,CH,1
Mary Ford,Buddy Rich,Directed,6549,CH,1
Mary Ford,Max Roach,Directed,6548,CH,1
Mary Ford,Harold Land,Directed,6540,CH,1
Mary Ford,Bill Haley,Directed,6541,CH,1
Mary Ford,Clifford Brown,Directed,6542,CH,1
Mary Ford,Les Paul,Directed,6543,CH,1
Mary Ford,Richie Powell,Directed,6544,CH,1
Mary Ford,George Morrow,Directed,6550,CH,1
Mary Ford,Danny Barker,Directed,9642,LJ,1
Mary Ford,Annie Ross,Directed,9643,LJ,1
Harold Land,Lester Young,Directed,2920,CH,1
Harold Land,Count Basie,Directed,2919,CH,1
Harold Land,Billie Holiday,Directed,2921,CH,1
Harold Land,Buddy Rich,Directed,2923,CH,1
Harold Land,Max Roach,Directed,2922,CH,1
Harold Land,Mary Ford,Directed,2914,CH,1
Harold Land,Bill Haley,Directed,2915,CH,1
Harold Land,Clifford Brown,Directed,2916,CH,1
Harold Land,Les Paul,Directed,2917,CH,1
Harold Land,Richie Powell,Directed,2918,CH,1
